Square Meters,Year Built,Neighborhood Quality,Distance to Amenities,Number of Rooms,House Style,Local Economic Index,House Price
266.3478905396812,1972,Low,227.93401379423992,5,Condo,65.80425871650723,2666.4777727202395
258.10557612059114,1972,Low,273.3649124680512,6,Townhouse,127.75999933730424,1148.1269424320674
234.78499503649897,1971,Medium,361.7040104374364,10,Townhouse,106.17239561006764,3455.635797152008
219.19965047223306,1971,High,445.0467661887874,10,Single Family,144.2375166213909,3705.3652013304245
235.10914303652342,1969,High,472.2062938308151,1,Townhouse,123.95451741393543,3472.0557728610947
216.57883269867526,1973,Medium,346.50981712851006,3,Single Family,138.09726917016033,3060.083802938177
230.14627171021226,1972,High,415.4069867870626,2,Condo,97.16756657877512,1631.876400413842
224.39551825292233,1971,Low,485.2183597009074,3,Single Family,96.86612123966613,3080.5967407021712
240.2065878269351,1971,Medium,401.2072481340795,3,Condo,148.11108738751702,1724.0748797037782
229.7828545194426,1972,High,332.6458392808894,7,Townhouse,96.8011374899561,2315.91292406837
195.04234520173765,1972,Medium,508.3605191440918,2,Single Family,128.61769969763634,3247.5540051084045
234.84820625853666,1970,Medium,487.7303501735883,5,Condo,100.71433442494256,3097.5466451812454
217.75744612453275,1971,Low,500.5302877449172,5,Single Family,74.6306349332167,3397.587652861529
266.79425401479733,1972,Medium,452.4277251114446,6,Townhouse,112.68334685510605,3266.559124511623
239.1149051786157,1972,High,363.8024550167372,3,Single Family,111.55982319003597,2295.5929884040547
219.50470145408943,1972,Medium,422.13942002443173,5,Condo,133.38981889193016,2619.1392153338124
222.46834766775407,1972,High,291.1986183683189,9,Single Family,92.23986350744062,2730.858679974905
249.24030646112385,1969,Medium,527.1088169415069,3,Single Family,101.8706960522054,2267.7802224813017
206.9067117757869,1972,High,496.03985802920033,2,Condo,87.9526128340561,1536.6198234713718
199.97051639349556,1970,Low,475.1135388276304,3,Single Family,111.79087643489493,1877.9389036731845
221.98887975045616,1971,Low,389.89440999757073,8,Condo,148.71282114071067,1808.1021302608342
228.53551963505367,1971,High,512.3845764252242,5,Condo,92.63224617481183,2968.0754138367342
240.64027765663377,1971,High,492.673141237522,5,Condo,112.74248163655389,2242.8593855768495
280.235450527749,1971,High,310.53120976674495,3,Condo,114.93598743455243,2384.4136382991874
260.9311354433795,1971,Medium,540.5810384436191,6,Single Family,125.1196375240155,3314.2832630449698
265.90996674147544,1972,Medium,526.9204335771285,5,Condo,86.63540123565227,2134.1827208207437
248.57781024082124,1970,Low,250.46350150801837,3,Single Family,135.62759997958568,3419.143857023075
220.75434242765573,1971,Medium,270.7674309684438,2,Single Family,103.84713827331473,1323.4862543823992
243.0719830272907,1972,Low,455.5472196870474,5,Single Family,110.82908028188955,2312.2657755082787
213.81966014073743,1969,Medium,324.19853669482984,6,Single Family,126.54049770723492,3327.504478231899
159.46463241044245,1971,Medium,231.231674052424,4,Single Family,128.95833084659154,2869.671257003192
276.22826323864376,1971,High,406.2387294540064,4,Single Family,93.32380500551974,2959.3797385099906
300.4451977315339,1969,High,534.4267477088811,5,Townhouse,103.14321628778762,1197.5504912728043
252.5807618628761,1970,Medium,577.2893318224092,7,Single Family,107.24350274367835,1391.8080176963003
215.1856496930608,1971,Medium,475.3859055978159,7,Single Family,93.74886095301011,1418.583184575046
240.07866512425926,1970,Medium,481.1254845016016,9,Condo,104.54906487946639,1627.2001804030635
253.81662211197036,1971,Medium,280.4317877082727,8,Condo,99.86025511848669,3373.960783793185
177.4527224204359,1971,Low,549.8019724266726,10,Townhouse,102.20175844398818,4970.372244495567
248.14279661020373,1970,Low,282.8135021868542,9,Single Family,106.34405853591885,3479.3269682656737
248.00885177144065,1972,Medium,516.2159956129569,3,Single Family,96.60893509802796,3065.9648943882453
212.91032177319136,1971,Medium,423.76679499706523,6,Single Family,77.98211001255666,2996.632803538036
224.09234607997087,1972,High,405.81540675631027,6,Single Family,134.11906255018545,2146.5458662759697
236.74679102898577,1971,Medium,447.0747312752901,3,Condo,80.76570487541079,3340.46293163692
209.6022008902657,1970,Low,324.480879862887,3,Condo,137.75224279619965,3609.211552362248
213.9476450708737,1972,Medium,581.5556730748524,6,Single Family,129.41338158729536,2459.0062788859505
206.4836455923646,1972,High,312.0944374033328,8,Single Family,113.86624404086723,1996.7117240516902
240.67038503493393,1970,High,463.1625108256359,5,Townhouse,146.89466025343782,2160.5133917662342
245.6084123439797,1970,Medium,306.05435281724635,3,Single Family,79.1028459467412,1980.1850004279404
238.95924336491876,1970,Medium,485.49135668191184,3,Condo,120.7612264094071,1529.7015021608167
279.964557245578,1969,Medium,259.9874467417199,1,Single Family,109.76369959676543,1697.5857272273404
231.12049240756153,1969,Low,445.6402885027969,2,Single Family,119.58715960942247,4135.874717882487
209.97151010310034,1970,Medium,247.5434918871926,7,Condo,93.59392878187444,4575.7140334686555
221.40371449654657,1973,Low,478.6533672820902,4,Townhouse,124.35965582359376,2666.0360548198137
234.4294225935362,1971,Medium,472.59120602130014,3,Single Family,119.7590841690872,2695.9817076294385
239.16542914285176,1973,Low,529.1958289362345,5,Condo,127.17056348828338,2694.4527968608195
243.48745559754988,1972,High,445.7445503714726,8,Single Family,119.39037796975066,3045.8831324888383
253.71048908662786,1970,Low,588.2225072579837,5,Single Family,137.6841294473218,2261.260594779283
219.03820778422522,1972,High,246.5060318588055,3,Townhouse,127.78514408320007,1333.9395492796903
209.54003407041083,1969,Low,579.4022228001278,8,Townhouse,105.02231049782301,1207.0608514808832
213.7687551485052,1972,Medium,230.5835854091992,7,Single Family,84.67438274949778,1034.6068117226662
217.14150044642074,1972,Medium,309.34719865119683,8,Single Family,104.93167869615233,2384.914235784844
