Square Meters,Year Built,Neighborhood Quality,Distance to Amenities,Number of Rooms,House Style,Local Economic Index,House Price
166.952814187111,2003,Low,509.29368390857246,4,Single Family,99.80364337976272,2601.9191504910764
152.9552446226614,2001,High,395.0939243568892,4,Single Family,121.59965962073866,1970.5420969867723
169.54478334339834,1993,Low,400.98384407554545,1,Condo,85.77017267887814,1161.6942770288183
176.43373817966585,1996,Low,428.5263751607173,5,Condo,85.24179824646703,2682.668295494911
174.41579930352623,1997,Medium,497.4030569147618,3,Single Family,107.4837793597441,2555.3977688034265
192.5448477866413,2001,Medium,515.0079899571853,1,Single Family,119.65565340492815,3423.748607715368
161.78204588873845,1999,Medium,475.7614113610989,3,Single Family,105.87955093535712,1741.423504773922
172.57067229484463,1987,Low,414.01745461690945,1,Single Family,56.479056818258535,1209.9024840810603
180.89038890455276,2002,Low,361.3548485411434,4,Single Family,131.05369779262332,794.2665067626788
166.17429258738696,1997,Medium,508.2763884922091,1,Single Family,126.9860144628162,1396.3534375207253
165.24637852985558,1999,Low,377.10376295520956,4,Townhouse,141.58310947876367,1799.7575342038635
181.1359945965043,2001,Medium,513.8736581350014,4,Single Family,101.57601724618607,1866.5492587053282
154.9053506980533,1996,Low,473.53327636920335,6,Single Family,120.78502813207389,499.8852411678133
139.50368282477638,1997,Medium,462.75651748683373,3,Single Family,127.46793969770306,2775.556261122315
148.13294786245385,2005,Medium,382.9239142409284,3,Townhouse,127.53283236494264,3123.5066095988363
165.45213728315628,2002,Medium,376.5985823160138,4,Single Family,92.43392562486706,2195.0933908703532
160.0182679934158,1994,Medium,401.0332012746546,2,Single Family,122.29436956671792,2133.1354692012505
177.3560633508123,2001,Low,387.7095167339359,7,Single Family,110.90985699327965,2653.1700031771893
158.6676875230972,1994,Medium,448.74768316788624,1,Condo,118.91830023880945,1294.9485426442056
176.99399452378407,1992,Low,505.2485063011304,5,Condo,102.79754232266329,295.61567754343696
146.77353849709607,1996,Low,445.8921851104208,3,Townhouse,81.52591835721903,3360.120595985691
178.853106533663,1999,Medium,470.6312207631146,4,Condo,124.42326712462173,2400.7467879132946
169.59845118213005,2000,High,466.4001480558869,4,Condo,67.37407779881515,3157.6077825792345
196.40531633040723,1994,Low,362.2475091235413,3,Condo,101.62901584061885,2713.7251739251587
175.4833376889087,1994,Low,370.8900585493134,1,Single Family,122.71037223560715,1761.6569443251315
156.90326498192803,1996,High,465.01983079182827,1,Single Family,107.0902364587724,-41.01325286982865
144.6133791511831,1989,Low,380.9359297711596,6,Condo,97.03158795894224,2346.844403447417
173.34851512349826,1991,Medium,406.2174299614768,3,Condo,113.86319795637476,2168.0830778843615
174.91138228599502,2005,Low,434.80371802708123,3,Condo,102.25304387999263,1218.816168529676
150.9443672897499,1992,High,490.53541569845095,2,Condo,114.19320220630476,1550.3582343387743
161.66297362376574,2006,Medium,368.49669762919814,3,Single Family,74.82761712324356,3506.2397695579803
168.48360055951903,2001,Low,428.1605308075029,5,Townhouse,95.71575909853826,2046.195518502854
182.2150187087964,2002,High,400.11303401988926,2,Single Family,95.53040181719729,928.3165634957943
167.33100517515757,1997,Medium,463.327829827145,0,Townhouse,129.0437214400466,1035.492878042104
170.2393201867135,1996,High,352.5331082702853,3,Condo,96.5628836322047,3585.6001372601154
177.76828174818343,1999,Low,478.87662086381306,1,Single Family,50.36234913752552,2342.3729271347966
158.85069124393982,2000,Low,431.5527182308295,1,Condo,120.6871293654521,2207.517961301759
168.56241151639568,1994,Low,393.6449495773904,5,Condo,90.21108444541507,1413.0580021821143
176.00355711018477,2007,Medium,419.3183019291818,4,Single Family,100.58913562456503,1850.2802299537702
149.63995730373773,1987,Low,458.651160452487,7,Single Family,96.9730080441482,3749.5899097145843
145.9011160003267,1997,Low,383.6958344502484,3,Single Family,133.24690129168067,1815.6573059009424
157.33337204062232,2001,High,413.18310539111667,3,Single Family,134.0090977892813,1123.0929443225707
172.0792520286706,2001,High,400.84734191835844,1,Single Family,118.86714652407699,2730.7689190002284
159.53239678123185,1996,Low,416.63031905292144,3,Single Family,131.36419150117675,2164.348386185837
136.87158881204644,2004,Low,491.4812446064235,4,Single Family,81.75631251596356,1440.5108118072053
158.76800820543974,1994,Low,400.4517364735549,4,Single Family,121.3762010136991,2358.326096066171
162.98446307164278,2008,Low,427.00537132824525,4,Condo,120.97232843863637,2245.2743635567344
160.83710091531378,1998,Low,367.6637489933975,4,Single Family,102.50118941132862,2045.738852295137
158.83934780736823,1995,High,517.9185451650471,2,Condo,64.2165638675189,3117.6826449724
161.7744769278337,1989,Low,407.2233378969699,2,Single Family,129.5758691846531,2192.0303411563696
198.3298413622831,1998,High,434.8524976305408,0,Single Family,145.2195300016851,-146.90755050064718
154.0430054615055,2002,Low,523.6374305697265,5,Single Family,126.890778720545,1424.4820493981579
188.2712448856246,1998,Low,459.9018765233612,2,Single Family,122.31572326085012,990.4065811793362
171.70471454662447,2003,Low,395.4504070129514,4,Condo,137.24810093468426,1339.2373398683437
158.20216228084894,2004,Low,495.00622383395984,1,Condo,110.51548583547255,2243.281574473481
202.25506393695073,1993,Medium,351.11597021026245,7,Single Family,111.5108689850244,3373.4486438338217
171.34384653670188,1996,Low,465.45280680518704,4,Single Family,100.2080923974008,1705.5489100467462
167.63271132994322,2002,Low,454.4300946645126,5,Condo,145.46955271126345,1546.2023329540498
155.97251995550184,2001,Low,407.0236512398396,1,Single Family,102.51004286718006,1332.3666632913864
157.86519682753635,1997,Low,420.4156283006483,5,Single Family,119.21464074227967,3456.4363713981074
174.82213772413675,2002,Low,450.03727259541756,3,Single Family,59.47658062996806,813.9095419269154
149.81858928371207,2001,High,386.83224940030794,2,Condo,132.1073992500887,1726.012028257364
158.7400015499795,1999,Low,424.33087728515693,1,Single Family,79.41380159743466,2978.1356455650957
170.0851039635293,1994,Low,379.5937954000625,5,Condo,121.1082470546451,-12.128826654050044
159.64294449175526,2000,Low,366.1350079903387,2,Single Family,114.49020077796658,1918.8796099221804
178.90057541022955,2005,High,417.71397710203803,3,Single Family,91.70213880774355,2614.233410492021
185.02447805980543,1993,Low,366.09592448367863,1,Condo,94.52362107831115,1336.1784116609902
149.28632870948343,2002,Medium,440.98934270006885,4,Single Family,97.85778287301308,4378.86596235228
158.78374914553757,1996,High,376.9359724438699,2,Single Family,88.70021562687946,673.3830642350042
169.55409967258464,2009,Low,376.23385291545844,5,Single Family,87.97777117699175,1746.1076361109106
172.3727010871425,1997,Low,343.8480535799764,2,Single Family,168.91857594919367,2080.584350003517
141.30047354088683,1997,Low,375.81214014200646,3,Condo,115.66607212848723,1446.661081770678
173.6546473364426,1999,Low,410.8675997715163,3,Single Family,92.50216260297152,1674.0848428772717
173.52764862593355,1995,High,376.5650139307447,2,Single Family,100.4325119422473,1911.7700028018032
