0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-0.5860882971225088,1.776093516300981,-0.7636381769546864,0.5854209804978556,-1.1764324062587688,-0.28941265643077585,0.7265861518843691,-0.49899226801418406,-0.08196961898688407,0.3991026100741394,1.4124530169064777,0.6819368454718981,1.3482804300658424,-0.19347133392383434,3.2266745163846524,-0.06723347025122654,1.2881556639765508,-0.48146185732702973,-0.7847895357815863,-0.7405239363306059
0.14367789291908598,-2.2836514804995462,-4.561645444404,2.0966878960656468,-5.3942227731575665,-2.631124357467142,-4.871646415412506,-3.9243609353320386,7.67978714651826,-1.4389742295362105,-7.0493123888867615,2.423765729769499,-1.8369745008473517,10.786919030225032,15.860606499369112,2.7189810658985434,-2.210561279578444,-0.8793814672928525,-8.273602535683192,-0.9998244605775636
0.110438461591738,0.3911685572746757,1.039780863391644,1.3699195174350716,0.35380978019478376,1.044281860824724,-0.32608207122968846,1.27971052512462,-0.975436669816796,1.604563474325447,-0.23767618384367867,-0.9795626630066275,-0.8248590408617825,0.4274776295077753,0.3603552323229942,-0.00428085433078787,1.0799427618159991,-1.0285626129891003,1.6931139637354624,0.8033657433294576
-0.8703336913775477,-0.48802581990615523,-0.7136067841636786,0.671258798253038,0.3672814070453839,0.46131287449552233,-0.7839164024630438,-0.5924839485638885,-0.38130909472087426,-0.24573891374430878,-0.4171430148976354,0.25664259052699423,0.10180650158843768,1.4749489097290265,1.7478922062432394,-0.9216312896934116,0.7695061654805823,0.3087504079890144,0.16004431526609145,-0.4053346866152439
0.42359190796788904,1.1394309989447988,2.320611282443011,2.066384065342961,-0.5571549260687367,-0.22930414602057947,0.6031158143611685,-1.4410971946313536,-1.3008441555726116,0.25007217643224927,0.3007166608024312,0.3214953287336568,-1.5727745796905899,-1.3032958018056118,-1.026246516700076,-0.4976949135359363,-0.06077720811293438,0.1722689121339602,-0.09936363842468769,0.5572522104045328
-0.0733443087108305,-0.2552640702962539,-1.0604792468344322,0.6976833959822121,0.8292450573172894,0.5070480907550198,0.4975362451223757,-0.08825036865990335,-0.6988187139815364,-2.6807706041709367,-0.802263406983689,-0.6281526234005776,-1.0739442915201614,0.2920249140541728,-0.051786348828633595,1.181133097408934,-0.41105895141355725,0.6162710448387639,1.0284503192160424,-2.8131716469892774
-0.8012029991820738,-0.26140702215941436,0.7259573794016471,-1.6177869473774324,0.07194170248947031,0.9153996812704581,-1.1335141698964375,0.5273224337936723,-0.11017035163884872,0.026454741699332623,0.2575623498866144,0.4833729748735643,0.4740796009486188,0.512719430840835,-0.81109456454482,-0.5658236538151552,-0.03270390202369128,-0.20414245806352732,-0.998756400512384,-1.2730505070906624
0.6326830057983953,0.02154164143851543,-1.5366499920829293,1.343406102536744,-1.4561161061503614,-1.3801389399844406,-0.5981373920685938,0.46075167472246364,-0.042520353538465755,1.1993283452554133,-0.8609733337761809,0.20862528381311443,1.177171382097027,0.6920006667783609,0.29554058110423626,-0.9271616316126653,1.1592156673669525,0.7127919208790907,-1.1623246447377957,0.052237581749636545
0.1452065715005198,0.08454187870361275,-1.0169935367119773,0.9201323030156501,-0.9229444161760884,0.4930753746785447,-0.5833915234586919,-1.5994091742070216,-2.6807241437341145,-0.4250722824938149,-1.009345034213711,-1.3526493694211597,-0.5876918054380966,-0.2530781474785956,0.5054445982281482,-1.4617723101968723,1.0768805206761447,0.33872494423179966,0.607382584781083,-0.7185921868261744
-0.06964272753148268,-0.5484793023097686,-0.9798181238587038,0.8986886595102828,-0.22176115521969292,-0.8510426781445142,0.6461202948037752,1.217860152495872,-0.015660957005981302,-0.5210463892737309,-0.22602706411762008,0.6333980442775493,1.2751339426220947,0.9866312953154119,2.4372575470490947,-0.6026755626357633,0.7999608936678533,1.2353296107037062,1.770669381062148,1.1738477803491825
