Feature01,Feature02,Feature03,Feature04,Feature05,Feature06,Feature07,Feature08,Feature09,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20
0.061706691738129545,0.4505816529352556,-0.05028612986776487,-1.4962074763622726,0.8111182774418508,0.2158760669930971,0.4446176533856922,-0.4995275245395215,-0.4181383973686119,-0.582822349458338,-0.4589663107192629,-0.9510454266136296,-0.9474686276291443,-1.6870496146273544,0.23841585350233946,-0.29924153083096044,-0.5762060919308323,-1.524338917308377,-1.6303012399926105,-0.5743620106484622
-0.8327479055285547,-1.5186343574770738,0.23130441989518527,1.5264685931911122,1.915474640668195,0.05501420240899116,0.8695869729221406,-0.22572040105480684,-0.6975085280635657,0.8653558851775414,-1.7623272659920828,-0.45539302844475077,2.6557714209035175,0.3471555370903958,0.30488068137824886,-0.958618409544551,0.4209771842784963,-0.05725025285809539,-0.5418179181196389,0.7580575453304653
-1.8299455058383611,0.6610919188259663,-0.6351400319871829,0.8686609768624628,0.7491908184207211,0.9233195235466347,-0.5347445549983202,0.40058908334432386,-1.0541000268954708,1.0310548132836592,-0.8974318950593456,0.47454882153302114,1.1843684522306557,-0.07457264494333637,-0.32159210917470415,-0.4893507461575625,-0.7459978357025455,-0.7099680031176571,0.7370875385177793,-0.9110996150901653
-0.5394309756639307,-0.5985273451781519,-1.68900304636555,0.6700313217542502,-0.31652622782467,-0.42879023815327966,-0.31404497555797567,1.1379863095801968,-0.6747380469032368,1.400039229251221,-2.0387487626538188,1.0769652944129615,0.3039588257367777,1.0335834891510418,-0.6731956396609884,-1.1329892461101505,0.3139618571692265,0.21755629564075266,-1.1010815707989066,1.1951148177459883
1.2532612215109828,-0.21910008879915688,0.1893468481660154,0.0781122364461949,-0.15545515982814304,2.5554075049210803,-0.35687121367899277,0.3163089274741718,0.058821631844799195,0.8050612188894142,-1.7691576985346396,0.23996714530691715,1.2588710314420324,0.4340025383466093,0.14220531258942073,1.6528947130164984,2.3377633238255537,0.22315126181826903,0.39182846757058004,2.100533111262779
-0.06003690961677762,0.42793097435125893,-0.8098242337554086,-1.2679327467080597,0.27310605143175565,-0.7984815477734869,1.3231784818360044,-0.31480133243254615,0.6743077768349982,-0.4222790369831146,0.3413847036078068,-0.8126028901025181,0.6824343036551813,0.34568746964469205,1.333867551674969,-2.128425465948381,2.3717910016571304,-1.3142154936333266,-0.5018545205703385,-0.8778180999323929
-0.2148371100988754,-0.060831875422602134,0.2865347023760684,0.5959577068190198,-1.367412320668285,-0.27037193162207324,1.5317962295994465,0.30772860256398327,-0.6147136405422772,0.15980642045504156,0.3399670570968372,0.20401440605320587,-1.2367051154938071,-1.9667375554394497,-0.55158027241042,-0.2599560101453553,0.4032664404517786,-1.5301781705467787,0.629210301828118,-0.4433940629917384
0.8719262397864724,-1.0372689599824687,-1.2420916209499917,-0.2156183300311447,-0.08028095975849014,-1.0825047762592792,-1.6036882997182138,0.59453457758721,-0.522485642738848,-0.38108687705322425,0.03818689107440467,1.3186971290875193,-2.0887613538893444,-0.5897267810407254,0.5445533345595586,0.540748413747175,1.6619551676584292,-0.08484883291360998,-1.6468725180829895,2.1037564432321525
0.40942905943668095,0.9407736113757049,0.8010521352188277,1.0135301862672386,1.1505218221220224,-1.7379610228842235,0.25473000457842976,1.5587190333988583,-0.8631505934418464,0.11629081354859198,0.710258724333064,-1.1437063263071858,-1.6166574974815586,-0.8229325952602147,-0.49469820191547337,1.7750430105804311,-0.42751948280333296,0.11963498685003353,-0.36126533473672434,0.42747106367312665
-0.58470514948918,-0.9305608387643026,-0.7526456593491903,-0.21905633544789052,1.158993163229966,-0.3675125912145593,-0.057706472943956935,-0.013603210794019629,-1.2301400049423472,1.6377116017919349,0.9473630461062028,-0.6288741277700495,-0.7305788094783355,0.10535289940950747,-1.4482580905991662,-0.6930978917222674,-0.9615495309286163,-0.5318479946074995,0.8350786884862889,-0.601142660582636
