Feature01,Feature02,Feature03,Feature04,Feature05,Feature06,Feature07,Feature08,Feature09,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20
0.0,1.0,0.3703879960761916,0.8043711986945149,1.0,0.5211286287708541,-1.5883448515245062,1.0,0.3473411035484603,1.0,1.0,1.2794563132446528,0.0,-1.8930118832237097,3.0,-2.614725392544654,-0.7065487904712142,3.0,1.0678323680484807,-0.5434023952074374
1.0,1.0,-1.477844531443896,-0.7984375002884209,0.0,2.2935292289585125,0.3703897853045516,0.0,0.08650499997852339,0.0,1.0,1.5529382413178978,1.0,0.19596378858110158,4.0,0.27231267735611026,0.37473383812773975,3.0,0.20911131244218475,-0.7374146801874023
1.0,1.0,0.40482721625497575,-1.7773019259672442,0.0,-0.38759523283682173,-1.1982144255928442,0.0,-1.8233148294561996,0.0,1.0,0.17976328813565953,0.0,1.8344329760667366,4.0,-0.348933313579101,0.050093811177193685,1.0,-0.6026532035809853,0.5543566381885658
0.0,5.0,2.791250532529821,-6.381678189240862,0.0,2.6248774437031175,1.6822715908715726,20.0,-3.9851618267355846,5.0,5.0,0.04257509770154162,5.0,-1.360702718885378,20.0,-0.7854695634542386,1.319350473927019,5.0,-7.077109080596715,-2.0902782048484565
0.0,0.0,-2.062463631813332,-0.505142765168503,0.0,-0.0018164513934877907,-0.5239146816564059,2.0,0.08804176821984178,1.0,1.0,-0.10583838751049744,0.0,-0.7420616563863272,3.0,-0.4959330998655334,0.09851785463295755,2.0,-0.4912260701113497,0.9281485297458786
0.0,0.0,-0.41193367926567537,0.5647553113507402,1.0,-0.8956054487022946,-0.1919595020507312,1.0,-0.8226256704560886,0.0,1.0,0.7764631836023529,0.0,0.12986436575541788,2.0,-0.5538840127734354,-0.3221655225871855,0.0,-1.2481101609178697,0.4657250757710204
1.0,0.0,-0.4684614420080103,1.001467471757126,1.0,1.1816688854423283,0.7095585285523472,1.0,1.7819686683068547,0.0,1.0,-0.8358445277041887,1.0,-0.34585654426588053,3.0,2.3986159951779737,0.1762854942197123,2.0,-0.2242546634371162,-0.6172191540734308
0.0,5.0,-1.1801063081522498,-0.23404354519044557,0.0,1.9994519954942624,-6.3092967086845855,0.0,3.6257983152895923,0.0,0.0,1.550748837102345,0.0,6.118935833073172,20.0,6.393101108201672,-0.769939279952452,20.0,-0.2951775116773902,6.327026557982625
0.0,1.0,-2.4543915327982617,0.16595819538606524,0.0,0.5893292058408345,3.0985647843276873,4.0,0.4511305625720876,0.0,1.0,-0.6850291112508684,0.0,-0.8362291067751288,2.0,1.345486801388968,0.19910829767592853,2.0,0.18690205954010344,-1.839619492969263
0.0,0.0,0.3858268421191901,-2.3150405288985234,1.0,0.8975328290730458,-0.8455765851154873,2.0,0.14033665399288153,0.0,1.0,1.0920801186138267,1.0,-0.5720985435543954,3.0,0.30606704509837923,0.3970404148723653,5.0,0.1008921367218387,-0.5277911541750171
