Feature01,Feature02,Feature03,Feature04,Feature05,Feature06,Feature07,Feature08,Feature09,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20
1.0,0.2698091924972238,0.0,-0.41381777228183936,0.6448485676582918,0.9882457432798246,-0.21013109772900496,-1.5012392592325658,1.0,-0.5155637771007422,-1.4560438306165067,-1.2675515059309246,1.0,0.0,1.0,0.0,-0.7012810931622577,1.0,1.0,0.26007935181505776
0.0,-0.011710897974994602,0.0,0.14397640820444316,-0.5158808992231202,-1.7125095910513464,1.3749496438352964,0.5885023502783295,1.0,-0.09734781227024127,-0.4251108376609441,-0.35000603060415486,1.0,0.0,2.0,0.0,-0.3412843283702203,1.0,0.0,0.860168903002055
0.0,-0.8532969233861252,1.0,1.1810973801574243,0.023885134474415228,0.09547377093917794,-0.3360186251689633,-0.9755841869219186,0.0,0.5074337297775209,-0.4330543241388332,-0.34871037918893927,0.0,0.0,6.0,0.0,-0.6392951791995735,1.0,1.0,1.9200894204264596
1.0,-0.7249285579079405,1.0,1.1730304789492185,0.332910873364158,1.3286679568642892,0.47394420354669864,-1.1812854905722279,1.0,0.590320251675352,0.5754408260860393,0.7699094249540664,3.0,1.0,3.0,0.0,-1.3108583504621043,0.0,0.0,0.620856589632886
1.0,0.07971921372155728,0.0,0.23421146233789403,0.14980693667962827,1.537322766084487,-1.0125401680699102,0.050698146483262194,1.0,0.7609148171608625,-0.015224626072074487,0.03974424918683014,3.0,0.0,4.0,0.0,-1.0961367555168606,0.0,0.0,0.2894601201412662
0.0,0.49535603623784746,1.0,0.7499536830757216,-0.25073338067392964,-1.3834227323617618,0.8021036216394895,-0.41110078708842623,0.0,-1.4827900628438395,1.0831680212248993,0.7059910408427048,8.0,0.0,3.0,0.0,-0.5894444216697706,1.0,0.0,1.263814336471972
1.0,0.11028982750873939,0.0,-0.03708635400761842,0.12422442846402898,-0.17914016447392206,1.225126892021497,-0.7982063020533317,0.0,1.264086396123399,0.28135302349949837,-1.1957425970797197,2.0,1.0,2.0,1.0,1.2087679408476346,1.0,0.0,-0.21945425881144412
1.0,-3.91039232029713,0.0,2.3484652764177225,2.3248701368050098,0.7700598951079495,-0.025303214527604836,-0.38862035207854134,0.0,-0.6447994524906357,-0.5043498231391349,-0.10780014859041188,4.0,1.0,2.0,1.0,3.1930072854163076,0.0,1.0,-0.9899821050385258
1.0,0.5688895827597685,1.0,1.0523869402787256,1.2955139868962064,-0.4050168048169939,-1.3310416229061846,-0.7332907574088738,0.0,-0.5717915981724959,-0.8148757764833898,0.5303164449240874,2.0,1.0,5.0,0.0,-0.7228259641251196,1.0,1.0,0.7037563582281527
1.0,-0.45358519643201844,0.0,0.8141740803846877,0.9604201587468345,1.080821755956142,0.03674108796441585,1.5467566435907076,0.0,0.2687475485672096,-0.6033746901693642,1.242299139799932,4.0,1.0,0.0,1.0,-0.9020533972982612,0.0,1.0,-0.37816825825797823
0.0,0.8804523993224388,0.0,-5.044229734072488,2.402474073739919,-10.188316739639687,-4.4243895645859235,1.5690154719509346,0.0,-1.6850072718010387,0.8038446799643411,-5.695927442226157,30.0,5.0,5.0,5.0,-5.83996604956221,0.0,0.0,13.578844685602085
0.0,0.1299910924355546,1.0,0.9338828235064687,1.691476429212027,0.15210853240793726,0.09203959737302998,-0.15836963921082514,0.0,0.3618258197149964,-0.372793208320441,-0.8409513356637035,4.0,0.0,3.0,0.0,0.4507894290758306,0.0,0.0,0.25296993406175927
