Square Meters,Year Built,Neighborhood Quality,Distance to Amenities,Number of Rooms,Lot Size,House Style,Local Economic Index,House Price
155.8976774286184,1982.5212310953477,Low,4.131240851367355,10,1366.357605322356,Single Family,105.9916183208106,1629.641475975347
188.6085443335235,1971.1458124769626,Medium,5.518069911902723,5,1542.8931474737844,Single Family,103.93850863355945,4464.664724193061
158.359071098751,1992.9712297926553,Medium,3.5586053256940327,10,1412.5033599095407,Single Family,98.71065663165359,3000.5786917901933
162.57858833846754,1957.4020518447164,Low,5.1378182179777845,3,1358.7574871081251,Townhouse,106.28388820949377,2157.498972348812
201.40365144504952,1983.5530405054842,Medium,4.46922165494093,8,1384.5406404624239,Condo,85.86022532336777,4133.4029278692815
172.99652653033965,1966.2692618740189,High,4.980438731179719,5,1307.4990419364094,Condo,98.74717174140449,1372.615416650916
160.82655834222334,1971.7388856431528,Low,3.2955958683331303,4,1213.8577091525954,Townhouse,100.52614958777828,2763.8562881118996
179.7699489665167,1979.883037157359,High,5.5366084869006125,3,1415.3817154804701,Condo,105.75926002722574,3160.5602876745643
204.91674556768362,1963.8164425802263,Low,5.729643276630185,4,1302.435885217441,Single Family,101.3748226806845,3272.5511258679553
202.9813502069124,1988.6167472622215,Low,4.495974342588534,4,1058.4018593976125,Single Family,86.0523100473355,2284.8792920995043
180.46974993853888,1984.0156385376067,Low,4.6489370923749735,6,1471.2550625351237,Single Family,122.76200784007528,3902.7988116552515
175.67502372729956,1971.5847644506496,Medium,4.814622752029128,2,1234.817459980987,Condo,87.076800197918,513.3720300804368
174.32219481350722,1996.6312314205197,Low,3.7146829925748275,6,1592.1074324232095,Single Family,121.16867216063024,2110.88345119926
237.84312873458174,1961.6679083327754,Low,3.9572996778800134,10,1306.6164045346752,Condo,91.75039521574037,2988.988507778205
195.99645651818687,1970.7512098563104,Low,3.3451542245162225,7,1710.8442601383035,Single Family,101.23303122878434,4443.343330570953
176.4697380874438,1974.4513583588002,Low,3.8869727862602956,5,1332.9235520110526,Condo,88.37783788322935,2806.1178029681887
202.8437562700233,1963.879721430575,High,4.893032045375211,7,1004.2332708371621,Single Family,89.06211918592146,3479.652418845363
136.1660084427359,1990.580386850176,Low,4.4160540620237505,6,1525.2941227232159,Single Family,97.51149717926582,2134.5882003533607
189.72689508112697,1981.6542904022876,Low,5.761506172689751,5,1256.2036233182419,Single Family,99.44252432810578,1198.9293983359187
195.07192646852883,1967.3435470854527,Low,3.3082483518550903,3,1581.3224072586795,Single Family,82.09445490601681,3282.5828065899705
219.66500288688343,1990.7240736242472,Medium,3.7601747377384833,5,1447.6086427349626,Single Family,108.38584799801077,3102.7028614397063
