1,0.09834972495415903,0.09851641940323387,0.20053342223703952,0.16902817136189366
2,0.34490748458076346,0.4539089848308051,0.3949158193032172,0.4652442073678946
3,0.5369228204700783,0.5395899316552759,0.4902483747291215,0.5107517919653276
4,0.5857642940490082,0.6002667111185197,0.5367561260210035,0.5497582930488415
5,0.6196032672112018,0.5869311551925321,0.5694282380396732,0.5800966827804634
6,0.6229371561926987,0.5990998499749959,0.6007667944657443,0.5735955992665445
7,0.6787797966327721,0.6196032672112018,0.6057676279379897,0.6082680446741123
8,0.6761126854475746,0.6401066844474079,0.6294382397066177,0.6186031005167528
9,0.6521253542257043,0.6357792965494249,0.7126221036839473,0.6227821303550592
10,0.687614602433739,0.6499416569428238,0.6312718786464411,0.6184364060676779
11,0.6931155192532089,0.6576096016002667,0.6491081846974496,0.607601266877813
12,0.711285214202367,0.6599433238873146,0.6662777129521587,0.6234372395399234
13,0.7204534089014836,0.6522753792298717,0.6621103517252875,0.6372728788131355
14,0.7396232705450908,0.6586097682947157,0.6806134355725955,0.6372728788131355
15,0.732955492582097,0.6614435739289881,0.6881146857809635,0.626937822970495
16,0.7259543257209535,0.6586097682947157,0.7042840473412235,0.6586097682947157
17,0.7487914652442074,0.6586097682947157,0.6922820470078347,0.6599433238873146
18,0.752458743123854,0.6727787964660776,0.7054509084847475,0.6579429904984164
19,0.7554592432072011,0.6714452408734789,0.7106184364060677,0.6511085180863477
20,0.7462910485080847,0.6617769628271378,0.7176196032672112,0.670278379729955
21,0.7551258543090515,0.6646107684614102,0.6996166027671279,0.6662777129521587
22,0.7427904650775129,0.6684447407901317,0.69728288048008,0.6632772128688115
23,0.7626271045174196,0.6956159359893316,0.7246207701283547,0.6651108518086347
24,0.7692948824804134,0.6764460743457242,0.7126187697949659,0.6717786297716286
25,0.7721286881146858,0.679946657776296,0.7169528254709118,0.6549424904150691
26,0.7586264377396232,0.6827804634105684,0.739456576096016,0.6861143523920653
27,0.7692948824804134,0.6646107684614102,0.7327887981330222,0.6882813802300384
28,0.7521253542257043,0.6757792965494249,0.7326221036839473,0.6927821303550592
