Square Meters,Year Built,Neighborhood Quality,Distance to Amenities,Number of Rooms,Lot Size,House Style,Local Economic Index,House Price
274.64208232452614,1984.493824296574,Low,352.9617221995364,6.435632034318079,1649.0332279575396,Condo,41.7223140134951,2709.701810559299
300.9511252697409,1997.7671173655192,Medium,112.49344895030305,2.3128807138761878,1247.247644244047,Single Family,118.97899453850687,448.9362963371989
292.40576886556033,2022.4786485146683,Medium,497.75390079443173,2.273989895420689,1574.0690994400563,Single Family,50.60859666260302,2153.743097370732
249.25702176838502,2008.875683935278,Low,129.1909670658626,3.136600147757211,1518.7594333105199,Condo,86.94829396239979,2252.5733760892977
248.0243683118281,1988.115005753275,High,456.2907458020107,10.688885521341769,1178.0948016209347,Condo,37.19927201808725,2398.506122035831
273.7282271317566,2020.0941233391104,High,633.664890878161,5.30902538933703,1256.0731700914346,Condo,82.04358858314784,1743.0688051219797
302.4250586256584,1978.6245676771096,Low,723.7652215298165,1.5507997066170158,1316.8525890828078,Townhouse,67.54559073831271,968.9625920069681
266.5541390792385,2002.1170718602816,Low,473.91622587901776,3.0714489207574482,1210.2520088236276,Condo,35.044071791614535,2632.6318214372814
274.67942044173077,2008.1894458977188,Medium,392.7980302664723,3.296926608320779,1309.9627458803634,Single Family,54.50617305334349,2927.361252937366
278.45997314162895,2003.2771034728312,Low,872.4670611935153,5.949048445455062,1549.9809963671373,Single Family,64.63753258365777,2750.001257416781
262.20865864948934,2003.9647294186059,Low,671.490353189715,4.726663273568274,1414.9627797878138,Single Family,32.072527124489945,1784.8168531757524
276.74002491583127,1996.968190790196,Medium,60.05084821562856,5.04626723396102,1176.182221786374,Single Family,48.79108549696558,2653.5225082165343
249.65044192865045,2041.1087305250885,Low,730.066673982659,2.742221414709496,1571.3348056168777,Townhouse,64.15154812167617,3531.6501764582486
293.2212944773562,2016.3371073859084,Low,564.9447676754968,3.7550375825480202,1595.4790664549068,Condo,85.1577477542768,1733.6804034558272
301.13255122927876,2027.8361254030406,High,235.7736848158109,3.0138518367575884,1292.9994441870654,Single Family,93.92282195886798,615.544701429019
259.9183283908269,2031.2991380052129,Medium,559.8661454753513,4.094419468986711,1240.107989033716,Single Family,33.33154113027157,919.2870354248512
268.44658632262,2013.3377350183846,High,-59.33909285903974,4.064623570744217,1620.188368613548,Single Family,99.95023632418084,2135.0190803118644
260.8588215080805,2018.9841359101158,Medium,410.8159160574661,3.396473471509257,1303.5508984766234,Condo,45.10899561510652,207.97815128528327
268.19484234620757,2021.0380004473259,High,522.504192054911,8.812542238698676,1084.8036480567341,Single Family,69.39633007992136,1698.7685987425714
272.64584586238453,2020.3013537371935,Low,299.7608283556488,4.165276403229985,1235.0097138261788,Condo,88.02408498964128,1270.7578929050537
286.2424853969783,1991.495568310499,Low,701.3647166045381,2.8022472801775513,1491.3404241437706,Condo,102.38265451549869,1290.8964491116858
307.6940859075973,1994.290051355764,Low,932.8895224631381,7.400240765493665,1610.1202105944733,Single Family,46.6521766226072,1595.51120797446
298.2848195853144,2045.5724896686343,Low,104.45469643732864,3.5625710782501656,1323.12546267264,Condo,159.58738889506637,2967.523943882158
272.70447425612616,2008.1835212922317,Medium,457.43323674334533,1.2763734405497629,1680.8932964323587,Condo,78.99969401578998,240.52095976774012
278.04971887207813,1983.3273534438356,High,184.24828360570814,5.992828146975621,1477.1747363652385,Condo,21.349552534963834,2654.3275507131925
267.5574915550785,1985.0417392222694,Medium,295.8405972019019,5.953453385954196,1290.6880162879047,Single Family,17.608089899819497,3422.937012602392
289.44468313121934,1978.8612442246888,Low,403.83316963052323,8.853659829363007,1564.8776527144876,Condo,105.77903862237811,2333.497873130156
305.86317118079273,2029.8867554520946,Low,231.0097891819077,2.113224971046722,1502.389093649717,Single Family,80.6439469508192,3541.6579136230575
295.0958751752864,2005.534324984958,Medium,99.13645887438474,7.093056507216078,1382.1150034857535,Townhouse,88.72471392659938,2667.5298398957802
260.04215093518155,2006.9662020518863,Low,430.6309888136331,2.792681073616655,1315.9878226363262,Single Family,102.57238193996886,1749.2764283173883
