Square Meters,Year Built,Neighborhood Quality,Distance to Amenities,Number of Rooms,House Style,Local Economic Index,House Price
0.8121303628727303,-2,-0.9983919324817049,-0.8581402282918815,-0.8057655810544506,-1.2820573493851655,0.014631188653420574,-5.117593539687052
-0.4875941950591219,-1,-0.6078216341711925,-0.7088672707780798,1.995333423199598,-0.4064782382117044,0.025853242060149998,-1.1895746729603502
-0.11908546656376634,2,-1.367010091896759,0.03889291936285634,0.36269443168238785,-0.6435734097934285,0.48461139708103873,0.7565297798723291
-0.4297106119445754,1,-1.3732434190148775,-1.4260625894693812,1.4219738231710946,-0.5024924919268814,0.9961228867431543,-0.31341240244146673
0.06979993515035521,1,-1.5491680129421546,-0.6583872748802952,-0.74970081357097,-0.9756281765713448,-1.8160147876541035,-4.679099130468513
-0.2597876387682984,0,0.00888195501402322,-1.0568256887903762,0.31835886977003713,1.2401874940389919,0.1601515868804889,0.4109665781448666
-0.8577893665260417,1,-0.7022992267276691,-0.09143569650570814,1.4501358054394162,0.34073810723528214,-1.2606317921123291,-0.1212821691970496
0.5270495698517719,0,0.2908409500109191,0.45478243746624525,0.29425291839289835,0.8149034777053794,-0.7452494775193687,1.6365798759078451
1.380337338762507,0,1.1409577281741714,-0.9180615639153433,1.4225754455148663,0.8734535135105167,0.5594128985746584,4.458675360621377
-1.01563836552434,0,-0.28103819508184447,-0.2247322470939084,0.6781454890293106,0.06082072273299443,0.23483665416944252,-0.5476059417683451
0.7602567542896856,0,1.4395034789418635,0.7765455302959443,-0.38663360565682425,0.689784664112859,-0.39850428405287414,2.8809525379306544
-0.5819570580184499,1,1.4573821026839389,1.7316327322363485,-0.9127851587723499,-0.48368891163082933,-0.11478996800026951,2.0957937384983887
0.18647806341692436,1,0.7495199089646158,0.7906885743123963,-0.40830373757099714,0.2714121900301536,0.4479831530584208,3.0377781522115135
0.32773369683605313,-1,0.29641230910416677,-0.4856002949426771,1.1826199108173805,0.258905985400454,-2.047502144522762,-1.4674305373073846
-1.053526123890109,0,0.8405489690323672,0.8193247813294535,-0.6782707175237352,1.262149074887032,0.3923487557323369,1.5825747395673453
-1.7926871924888328,0,0.2018654113497583,-1.3153592699829213,-0.7609161387438855,-0.5257925588890782,0.4166359336388906,-3.776253815116069
-0.2515905806676418,-1,-0.9134788167621442,-1.1801696507098232,1.0959068705786845,0.9973155013260762,0.9740014137607724,-0.27801526247407593
-0.1184049257365257,-1,1.2567079744365153,0.22472761016069434,-0.43286917402560104,-0.8698527156276308,-0.9265009430855139,-1.8661921738780616
0.47019400603167855,1,0.07045867914335778,0.35324265213614287,0.8862871469477414,0.07098875449592469,0.2503424013884013,3.1015136401432466
0.12061965788387616,-1,1.5715233823822714,-0.44058565167186187,-0.9580475363730375,0.6672233102003087,-0.5071087779001857,-0.5463756154786288
0.21507475903682097,0,0.5842853023718984,1.214652449846536,0.7640587334194323,-1.6083277411778647,0.6169522034608632,1.7866957069576859
-2.305360983866858,-1,0.08381643733132614,0.8401344859133474,-1.185794534648462,-2.57454696892486,1.241372327132316,-4.900379237063191
0.774562804823815,-1,-1.2318954519272416,-0.8843815218733525,-0.9164639104136506,-0.5115180624891889,-0.6902004792198572,-4.4598966210994755
-0.18101954505559842,0,-1.6493623158265756,0.6189740063156516,-0.8743505086269832,-0.681978298719526,1.184839070115283,-1.5828975917977486
0.6615841041784227,1,-0.24415001283634788,0.908549543579786,0.5333137488408564,2.795636939173104,-0.21980673666935874,5.4351275862664625
1.0809855521478282,1,2.174151224748695,-0.5006864415751769,1.4621393554627151,-0.5200189508122657,1.5178524839200693,6.214423223891865
-0.9793393964084721,1,-0.8071178502216287,1.6912075936204225,0.40337784540553917,0.4573496833774453,-1.2499830818450781,0.515494793928228
1.645049072902731,0,-1.326022741857985,-0.8010408419439595,-1.072109065533548,-0.41479954372223204,-0.688165567760397,-2.6570886879153908
0.4707898995365147,-1,0.3941870294564983,-0.9492603135906825,-1.3849082217049575,-0.5642717015962068,-0.4578375268421403,-3.491300834740974
0.6195631398375708,1,-1.2105706646611738,-0.1001026257886227,0.058502374630232896,1.311304435457086,-0.19306767921635384,1.4856289802587392
-0.2735644888469107,-1,-1.5017351594875623,1.2056837022837985,-1.5809321126529052,-0.10046866140202358,-0.3221996738754059,-3.573216393981009
-1.1235870000746058,0,-0.16162357557269325,-1.1450143972674907,0.5156807541185552,1.6674338132959647,-0.15669466285871606,-0.40380506835898555
0.6995424982033802,-1,0.3468540910353576,-1.533522747738363,0.2679822720881265,-0.42315178431470324,-0.9704117157926558,-2.6127073865188577
-0.011491823241703525,1,-1.5480015217855794,-0.42593174828000124,-0.043736302832052244,-1.7598651005344388,2.9009304628880788,0.11190396621430354
-0.23275803315542656,-1,0.10822228203690844,0.6852658513317686,0.13942215363895527,-0.30620690611682955,-0.07601756235776075,-0.6820722146223845
-0.3748550416165844,0,1.0844009244515531,0.5000919418769879,0.2815413666649792,-0.20666707503553783,-1.3230892530934026,-0.03857713675200447
-0.03252690233788608,0,0.32076919297899115,0.016121866014079014,1.6310962086179264,0.02973500378570366,-0.3589449370391915,1.6062504320196225
-1.4180689444932313,-1,1.1564011946840622,0.41313445541765603,0.29802934902454026,0.5203125707255961,-0.6002946539567404,-0.6304860285981169
1.9234438295154048,-1,0.8834240460450032,0.9666264158878328,0.8235795262184825,-0.294105169816221,0.1351186889209879,3.4380873367714906
-0.8772663957664909,0,-0.9171012855515157,1.2143428004889303,-0.20074639841600186,0.2220567939124102,-1.3186901255827626,-1.8774046109154305
-0.02234544573736837,0,0.2340358717169282,-1.2380424260026497,-0.15128360412323444,-0.2505992551530587,0.19509638029981755,-1.2331384789995654
-0.5026686526479961,-1,0.44195979377023265,-0.9101968861471912,0.30898194658140754,0.7369824964111212,0.5554267506942707,-0.36951455133815514
0.7822833277010371,-1,-0.49826606936306916,0.21311644975847557,-0.205155760572594,0.3308969350899501,-0.6449524123124254,-1.0220775296986258
1.5305783273655502,0,-0.9680190484873982,-0.10980193217987193,-0.16830432684803695,0.9352471291799148,0.8478469317557931,2.067547080785951
0.03158485451845019,-1,1.3499794154298812,0.4690460095421525,-1.5229989996934745,-1.0095907371483919,0.5557708444024021,-1.1262086129489806
1.2419518190428158,0,-0.7797305504393871,-0.09109095344093399,0.14421016180161225,0.2315620717286081,-0.6606991154805486,0.0862034332121665
-1.4388018250229595,1,-1.1755499580223847,0.9019351066627271,0.1469898506358149,0.27592125683503016,0.17034286596079282,-0.11916270295097917
1.2963190641374862,1,-0.4566073352085403,1.8543185438572345,0.4349512132967549,-0.9780050711756111,-0.03276855107067137,3.118207863836653
-0.352181738719656,0,-0.21960123229404266,0.6505641353262479,-0.7681377207815224,-0.4599094441859903,-0.33156305465679425,-1.4808290553117578
1.141753946468554,0,-0.8310411309928184,0.7596078547353057,0.43949578358058344,0.9250849859815706,1.0200964736153002,3.454997913388496
-0.2761165520278538,0,-0.1840556586592532,-0.223697984123646,1.5777219788178642,1.172245532730388,0.09240158303077653,2.158498899768276
0.9291085299352115,1,0.26329868204984413,0.35179535241380916,0.6544703266346925,-0.09310349451777787,-1.700004994586119,1.4055644019296603
0.5099027531022058,-2,-0.7226283601184063,1.301798176030796,-0.3047729139648932,-2.3625318765451135,0.19405791692478397,-3.384174304570627
0.018088952670989703,2,-1.8953868990659652,-0.607299469244345,0.4437454031322329,1.7427777800187125,-0.12469842237364846,1.5772273451379766
0.26648751956612504,0,-1.1486381779785269,1.2701965988316652,0.3953021138751925,-0.6610943191399747,-1.5413930434764203,-1.419139308321939
-0.8089585971471773,0,-0.4153395929372252,0.5598437290215119,1.0658816038536874,-2.5112597046646403,0.7435439587395688,-1.3662886031342745
-0.33543714931795193,1,-0.3024470235628783,2.439703084840809,1.156335291826148,0.9513867629854615,0.9950855032181979,5.904626469989787
0.3167555138356182,0,0.020199150877897316,-0.20157067076959295,0.36594531201235353,-0.49782247035767035,0.2114212026623568,0.21492803826096246
1.2169765333322893,0,-0.43293177314236203,-0.3920793427747902,-0.8794943214972982,0.05271490194117997,-1.0397847514449987,-1.47459875358598
-1.2790308996758042,-1,0.5101395035518803,0.9439791713048967,-0.4560175349826413,0.9261765530014371,-1.248055240408494,-1.6028084472087252
0.6425723936407358,1,0.30391464772474497,0.7889497223721994,-0.8470080016651376,0.49940414478385714,0.9124168797538397,3.300249786610239
1.0897975491724587,0,-1.9446229252824703,-0.31092195125190497,-1.404674101861216,-0.7861203910110521,-1.0315103476836085,-4.3880521679177935
-0.3663271692175561,0,0.009675043460272221,-0.2594224657752768,0.8372735316835072,0.4006485818545624,-1.3976134089732306,-0.7757658869677218
0.19942591961049375,0,-0.5817571576105138,0.7313521630487597,1.2453571965926333,-1.3971766242483343,1.9605111286114465,2.1577126260044848
0.6314230745802477,-1,-0.17141474726621694,-0.15429100729665426,-0.16644929953946797,0.07811856285253695,-0.504309895430364,-1.2869233120999186
-0.9707893353915037,1,0.43985795681620765,-1.284315957573424,1.749424973680835,-0.911498328412677,-0.5397255745405598,-0.5170462654211219
-0.04397665959543448,-1,0.44834971372515325,0.14184872348793842,1.0045232024319601,0.7105309492729758,0.23592085328345944,1.4971967826060524
0.16274657836406872,0,-0.17910068430492393,1.2445313875574888,0.2694930274032145,-2.022715587217704,0.09980010278965801,-0.42524517540819784
0.5188725803234366,1,0.09247183615649471,1.5453540866341862,0.7519063811583772,-0.5825344050304678,1.4956560909316916,4.821726570173719
0.7377266218400433,0,1.2730868791897192,0.8009814669075997,-0.7574544777078492,0.21284579954101052,-0.376955391324196,1.8902308984463274
1.2930945215294964,0,0.658060857324254,-0.6180805860140487,-0.6678213663161149,-0.29227832631772355,0.8911647949250525,1.2641398951309157
-1.5477128431165283,-1,1.0304863808877636,0.16247611842268037,-1.3420621401590256,-0.9180721610607493,-0.3776383516835881,-3.9925229967094475
1.1072781063777364,0,0.4454986289049366,1.4679094352176192,0.013218721862547418,0.18195551890336772,0.2612978478300777,3.4771582590962846
0.006906659876156561,1,1.5868949528209693,0.8474641811236832,-0.4310634976389077,1.02440068319031,0.6099427777642998,4.644545757136511
-0.6680823078823364,0,0.660544180367238,-0.831454075243047,-0.6024309515434876,0.5113936378169448,-0.6191178980120883,-1.5491474144967765
0.002889295181113719,1,-0.13469766684521847,-0.4078634719384897,0.8062377043931538,-0.041820725899773176,0.9950597254230544,2.2198048603138405
-0.26930219605260375,1,-0.5344075307174878,0.08934163360792563,-0.8493682200953118,-0.6641345996102049,0.33774540630584715,-0.8901255065618354
1.0687785948586463,0,0.032844402744032886,-0.363311804259488,0.7548890691680554,-0.5487920221184359,-0.7360909960276115,0.20831724436519916
-0.9338570511316344,1,-1.1516257762583648,-0.3586226126304216,-1.3781541473439187,1.642633819956956,0.3932343733209827,-0.7863913940864011
-0.31111342896814953,0,1.2660881492820462,-1.0331079680552546,0.422446313275482,0.1283858571054725,0.29405066501725746,0.766749587656854
-0.2499197673903307,-1,0.29958035122035986,1.9260228248478466,-0.8138849004194683,-0.7930425826787043,2.0832694033088517,1.452025328888555
-0.13544993444714942,0,0.1590527711870752,-0.1452648644583047,1.297079856168579,-0.2509141907538846,0.3392597927651276,1.2637634304614431
-0.2225270027136116,-1,-0.26496086317363504,-0.6431634394104007,0.38124774943035,-1.1097409183287457,-0.6764928501521171,-3.5356373243481602
1.0723017293416544,1,0.8392393910496849,0.7878468887379233,0.4406588744558959,0.6509733980173632,1.2065395654263407,5.997559847028863
-0.13903303961621463,0,0.5073553124587843,2.198115474403941,0.8525120059868729,1.8552174211399064,-0.11081864614046541,5.163348528232825
0.6375761957735969,-1,1.0171613581543284,-0.842789805518293,-1.1553267022331344,-2.4844994067377795,0.7525810435024842,-3.075297317058797
1.7268948071780892,0,-0.7726209379485334,-0.29491023789091714,0.5146824680725839,-0.1242305609563173,-0.9158035763963224,0.1340119620585829
0.44757279064998556,2,1.8159335815959157,1.0336960883997033,-1.2022744454348877,-1.0242866392891394,0.688120609202242,3.75876198512382
-0.7960557150338018,1,0.058191996855293346,2.3007084249626018,-0.8428845324675392,-0.9774153815115229,-0.08498105383902507,0.6575637389660061
1.9274738659712103,-1,-1.1690637933632653,-0.9913541008911051,0.3815917269934364,0.3601339123833745,-1.3048127437306303,-1.7960311326369796
-0.1784321651621868,-1,-0.7187802011628879,-1.8484498843873356,-0.004972765793748419,-0.10748041012058959,0.730310772207197,-3.1278046544195512
0.3564292636663787,-1,-0.25720831368365077,0.6464125143834587,-0.7083146935118692,-0.32006358705291627,-0.9235675483717325,-2.2063123645703313
-2.3619771553064637,-1,-0.5658856313231418,0.5889781948930399,-0.7217101408721123,-0.6671718336315561,1.996532479472892,-2.7312340867673424
1.4003240819629024,-1,-2.0674680485160257,0.5475597039680921,-0.2291505376315918,0.96563026256079,1.8157586566169857,1.4326541189611526
-0.5736680937401709,-1,0.20199634015177353,1.2662106988508621,-0.19843930414537353,-0.34959840742206655,1.3441586679074027,0.6906599016024274
-0.009840800695796648,0,-0.34133848384375615,-1.2018110977637304,-1.6269191874136093,-0.9212271638201555,-0.507196080347545,-4.608332813884593
0.09268892314060831,0,-1.5844881407279872,2.13225888244268,-0.5644138665629249,-1.0319231489385823,-1.4714786553581427,-2.4273560060043486
1.186779771816511,2,-1.3243497675615075,-1.487036167494986,-0.5580720251380707,0.5058561338195207,0.2307429717828224,0.5539209172242897
0.6084458333426745,0,0.42304603384997785,-0.6242329029821638,1.6550468026736531,1.5594925330584872,0.6347768782327844,4.256575178175413
0.26147778135070354,-1,-1.5875037974486852,0.6312887856039241,-0.7074382576440154,-0.05027834296002103,2.0021592687136165,-0.4502945623844772
1.0739697926070484,-1,0.0074492164473635054,-1.064364451484589,-1.6309773530791838,-1.0598707244181953,-0.12180928810963279,-3.795602808037189
-0.6718822294297127,1,0.1118219509839676,1.3307080176707449,0.17226564000458486,-0.5864927348825749,-1.2148422754040298,0.1415783689429797
1.3914461899958488,0,0.8787866380267048,-0.7168001633605028,-2.2196720464996114,-1.7289116092059316,0.31757031124720414,-2.077580679796288
-0.7347139743348904,1,-0.49518738337097395,-0.27798849291268246,1.2306441592856776,1.0002855416270702,-0.936054612479591,0.78698523781461
-0.0689092700822936,0,-0.04390846897604746,-1.2538916000900804,0.8614284764646994,-1.3757414992150296,0.38250696025425956,-1.4985154016444922
-0.46261998100252877,0,-0.9823699929347668,-0.03189333225574169,1.2945200325600532,-0.39790182353689185,0.5122386840192004,-0.06802641315067559
0.7128328312337051,1,0.28492963662146165,-1.5529944534908953,0.5187683396706781,0.2922490656359777,-0.6325978900358592,0.6231875296350683
-1.6444218339481633,-2,-0.3962638252424526,1.7260480041010635,0.7346555948512921,0.1883413323478168,-0.872002886511794,-2.263643614402237
-1.5647925142166117,0,-0.47931083001685987,0.19324089521015905,1.1063960390640815,-0.9446338884299942,1.6247531650681495,-0.06434713332107611
-0.5298400812210856,1,2.0112980239588563,-0.6969613873626834,-0.014885526647743251,-1.1273519190573573,-0.26550241175711053,0.37675669791287625
-1.5457113784905023,1,-0.6366859884926162,0.6254437101583992,1.0095633573765577,-0.6008762856927508,0.4590390499221263,0.3107724647812139
0.8311417783291838,-2,0.7058767222236488,-0.950277813676947,0.3906757833900824,-1.4562871109916626,0.8943622661758956,-1.5845083745497988
0.9812278254449216,1,1.1694642550403198,-1.8054697181942898,0.8498906218067607,-0.12107979477266037,-0.844303085345464,1.2297301039795876
-0.8071773215539934,0,0.4856237276733136,0.24992459062298686,-0.20634772361779563,0.11074636996528502,-0.20949499197401433,-0.3767253488842179
0.35939964664059953,2,-0.4925468280365329,0.14108073310636193,1.6530246016845993,-0.29490332585553636,0.2027819135875155,3.568836741127007
-0.9886264615698529,-1,-1.5694747771759985,0.8193417432756145,-2.344659529128981,-0.9793893100519782,0.8779979237158164,-5.18481041093538
-0.842790169768953,2,0.9080883330745984,0.3580684674234029,-1.350662254889843,0.14194094779364827,0.6463886240526009,1.8610339476854543
-0.5011475578043394,1,-0.7250102180025882,-0.4106942823931734,-0.3636045685628089,0.09101905831790001,2.841656647831385,1.932219079386375
1.069652311900698,0,0.8804625734115618,0.40250703292458945,0.2829039458344682,0.8501637000497758,0.5174016664050279,4.003091230526121
-1.2772200775890947,0,-0.17751944229697247,-0.06089441561352031,0.046073495756043595,1.4572981167634083,-0.6910107395516839,-0.7032730625318194
-0.2298878483357205,0,-0.3095328034480752,-0.3093346288424827,0.17966533730848885,0.7712802742867533,0.5160948845845169,0.6182852155534807
0.13257501544125602,-2,-1.486892161971434,0.5444410341785837,-0.24087315452811803,0.9872029481694131,0.5545450680514769,-1.5090012506588226
0.12286660008533042,-1,-1.348422325893556,0.13825710944997116,-0.48562339671573207,-1.0110530099702966,0.9404299238058583,-2.6435450992384246
-0.17121997894552768,0,0.7926083621593784,1.0683587953270552,-0.02439102376595378,-0.8676743660954984,-0.5792168097662524,0.21846497891320138
-0.2047436020913602,0,0.21678605650400867,-1.5029615862381187,-1.2900131605063858,1.009331940511348,-1.1867726083285712,-2.958372960149079
-0.4394546717549872,-1,0.31230182771026255,1.2597661428180553,-1.6941557022887952,-0.007479390531473315,0.5130824808461576,-1.0559393132007804
-0.1605437341143554,1,-0.11080910676076612,0.4448575993586373,-0.7805126952405677,0.708289732725793,-0.013806423760460493,1.0874753722082804
-0.39379602324923163,-4,0.9046871498980789,0.4435001692366677,0.254309349303983,1.5776049827422132,1.1218964827639035,-0.0917978893043856
-1.9763343557387687,0,-1.1175993345309534,0.4435463303276157,-0.6767235657951843,-0.054789998845944765,1.9914283043928238,-1.3904726201904118
-1.19100532870791,0,-1.5956294365414085,0.6463409706931019,0.6816399548720208,0.08292559333371455,0.6610393998318942,-0.7146888465185872
0.7360541430972973,-1,0.5523595459235037,0.1022639353769405,2.0614757637936556,-1.3607656739725358,0.6719462068320016,1.763333921050863
-0.13765971426552087,1,-1.3293217398917567,-1.376620223523069,0.013647634172358104,0.9618579934507335,1.0072276551595725,0.1391316051023176
-0.5709814627322015,-2,0.6396836787347089,-1.1162317730075408,-0.1312940213693558,-0.03760990143959775,1.2598829205925182,-1.956550559221469
-0.8663735082049727,1,0.6261440254422702,0.445072603878809,-0.6979166985169811,1.120224859576601,1.2687965605132174,2.8959478426889436
0.08179324383809292,2,-1.9739770723172088,3.4430429870866774,1.1465884091257486,2.066534260872343,0.8440832951964937,7.608065123802147
0.5313505030776201,-1,-0.9268912930675124,1.5816227960394553,0.19979072361339112,1.7819514972165609,-0.03570537635533176,2.1321188505241833
0.5908422335187922,-1,-0.36359709529568524,-1.107977457352601,-0.37253887062429836,-0.8848579945457603,-0.3762354273786254,-3.514364611678178
-0.3370090023791669,0,-0.5874018006902704,1.2202027708129246,0.9305120463141108,0.05234011889091207,-0.3570616272264953,0.9215825057220148
1.4549846649184845,0,0.9946232954150749,-0.4275513869293718,1.458125655801212,0.1034550176661709,-1.0728327826342021,2.510804464237369
0.5283653369033326,1,-0.4702189769357121,-0.5702633848662426,-0.174496293677416,-0.05434337533581987,-0.170021957492196,0.08902134859594607
-0.41905200952645655,1,0.2352290876928167,1.378561798094575,-1.1143331270030334,-1.2128119549604315,0.920688496859893,0.788282291157363
1.012915207882244,0,1.2772747394836141,-1.45882047429387,-0.4644149649031916,0.7193444655747956,-0.7112426204012845,0.3750563533423079
-0.6403737597815621,0,-2.834457219593872,0.6862493474936031,-0.6402445211131023,-0.4661164449700643,2.257176944687159,-1.6377656532778384
1.4139978138040592,0,1.0525443984663483,-2.137662196702872,-1.10301427766696,1.1302932345140693,-1.3805475692350702,-1.0243885968204254
0.07266357815835413,0,1.604045656997642,-0.28130910476414156,-0.28931633682213836,0.019650039853825265,-0.02915655687917872,1.0965772765443629
-0.05833357682512102,0,-1.3460503847729703,-0.11916915360084826,-0.020374213289651902,1.9426353483591876,1.2729976470597193,1.6717056669303154
1.1097611946237895,1,1.2193021631785028,0.6106141699710851,0.1982935221758632,-0.4104196344779406,-1.2205888415700803,2.5069625739012196
0.7279190656381033,0,0.5355033752643884,-1.8892861461335757,1.285917536169577,0.44155101024163484,0.09678335475683762,1.1983881959369653
-0.01438182353342595,0,-0.19632257256395766,-1.1667962901381492,-0.058294728895115125,0.4371001659958507,-0.6749813493757398,-1.673676598510537
-0.45528769753995774,-1,-0.4960863533977585,-2.6736170574829785,1.366679454972369,-0.3160319115012456,0.8806263321907126,-2.6937172327588583
0.1704996109040157,1,-0.1375249244398957,-1.0377975271718256,-2.1230711533438975,-0.9784461854013832,1.2038167906746229,-1.9025233887783632
-0.07711285039641538,-1,0.7267419690100982,0.8714669832186456,-0.6610157711594106,-0.3463361573066031,-0.15508840996995366,-0.6413442366036388
1.136013437633468,0,-0.33530819662688416,2.281118232344695,-9.752676918208401e-05,1.2838605791044948,-0.26633609224483756,4.099250433441754
0.8935200555832101,1,-1.9388846136841424,1.2088292394909415,-0.47688968767126094,1.1521301603504865,0.9434697844876176,2.782174938556852
-1.5246389872801338,1,0.4367695975090135,0.19595835584496304,-0.40855781221820126,1.495762747207033,0.13727019914639443,1.332564100209069
0.7197727707349334,0,-1.9871755160767066,1.301990772017179,1.2578857686772824,-0.8082421978527408,-1.9656650250539807,-1.4814334275540333
-2.4601400410066523,1,1.8610936943017928,0.7435851858646045,0.20882561047969872,-0.4712592209199745,1.8538530038338479,2.735958232553317
-0.8097684439804477,1,0.05334200553323385,-0.6730350606133614,-1.3219961088531422,0.5594754742715414,0.15310763363223096,-1.0388745000099449
-1.1603984340693199,0,-0.858607111270887,-0.2596632849833085,0.4416770610102444,-0.6404558852148408,-0.8261013368788257,-3.3035489914069376
-0.5754024053433295,0,-0.6048458230555472,-1.0731943572380593,0.28759806143280786,-0.5138832725390925,-0.7502773614056651,-3.230005158148886
-0.6625197587001976,0,0.23348639392430898,-0.0695042762362992,-0.7073441872994093,1.4029171416330137,1.1518717592872543,1.3489070726086707
-0.6471125278460705,-1,-1.648855266806931,0.1665290179125511,0.5035845786352152,-1.1676653416548326,0.27028348199576024,-3.5232360577643074
0.8186833489804084,0,-1.1817702836816906,0.0017512290018875589,1.4117195888291916,-0.0729434417049025,0.9939466201777064,1.9713870616026008
-0.40044679622348106,0,1.899397427018748,-0.7305914247737506,0.9688260955837107,-0.3024759424542909,2.0788851579625187,3.5135945171134546
-0.7306855963933204,1,0.575258043938073,-1.1859675381823718,0.7696868479126049,-0.6395211935630968,-1.2647469044568416,-1.4759763407449527
1.4674263441511988,2,0.7505962110256374,-0.4743833530411901,0.7822880880438232,0.6444544932387078,0.3485924547920448,5.518974238210222
-1.9046866833778384,-1,-1.5476231852921287,-0.08198720504096109,0.12608816557055394,-0.5760537559591568,-1.0065861869804638,-5.990848851079995
-1.1804471561020067,-1,-0.40414533449888407,-0.58024398005085,-1.1577500747167881,-1.3089058888491818,-1.02865113406281,-6.660143568280521
0.9495633525069862,1,-1.0155277893597756,-1.0433452578341895,-2.3090851181323875,-0.44989877773995374,-0.4230377702169925,-3.2913313607763133
-0.007624859276519031,1,1.0452765932310346,-0.9440757316262401,-1.6385894718833696,0.6406617560868341,-0.8443875724530009,-0.7487392859212609
0.8114725203341199,2,0.21932973257664373,-0.23289941809552323,1.0748019263488613,0.4980369441079744,-0.5088290395911358,3.8619126656809404
0.24682904889094673,0,0.5934650431777375,-1.3603852991564929,-2.284984289988938,0.7118142826470927,-0.7313511210571138,-2.8246123354867674
0.4358915846159374,2,-0.4073243553791098,0.6456574308177804,0.16051256268843575,-0.12933449246192996,-1.7351237051472008,0.9702790251339128
-0.45813494237927876,-1,-0.12946056186216162,-0.9782879740320295,1.5426940580460298,0.01827431472842115,0.2698379146442928,-0.7350771908547262
-0.709770636620114,2,-1.4690481108579556,0.1332274106841551,-1.295658545691037,0.374545332437878,0.7840985828789824,-0.18260596716809108
-0.46967727440608464,-1,-0.23159765040218283,1.4915836369431679,2.7805182282688534,-1.9495373691626912,-0.09630059296739682,0.5249889782736659
1.213793710852092,1,0.41876937328197167,0.11682774866919074,-0.7087753638187793,0.2357246708511488,-1.386869487652797,0.8894706521828268
0.07811914504087959,0,0.5844731444715902,-1.8978586922131677,-2.1831409373341266,1.543063070527903,-0.40106463348435417,-2.2764089029912755
0.23182241915921034,0,-1.4711825614625893,-1.7770498407238293,-1.0261792432512797,0.17862596991199206,1.1726454242077569,-2.691317832158739
-0.2669318441869274,-2,0.6899611350607766,-0.4980527438180344,0.9015891238358036,-1.0447962407861366,-1.3430538271264096,-3.561284397020928
-0.5246570750773693,-1,-0.5139013980207863,0.23937667893101594,-0.08146616982131727,0.49997447078998464,-0.36293042009214466,-1.7436039132906167
0.8547213617646265,0,0.4862764902372016,-0.267216373394603,-1.8728368283186267,0.5739032127788819,-0.06101579804822458,-0.28616793498074417
1.1855976954695036,-1,-0.25677025496166456,-0.5355840309260455,-0.5569673566690718,0.05044460973510743,1.0199659112611743,-0.09331342609099647
0.03159532251645902,-2,0.8574191660283376,0.1389350603144554,-1.3334302415541246,0.34319197542255275,-0.0832002484249163,-2.0454889656972357
1.1262554485374847,-1,2.002409641545794,0.8674845609300439,-0.5087009702578957,1.645077417963563,-1.2598039764840157,2.872722122234974
-0.5340203902741267,-1,-1.2178059196735878,-0.468256811054613,-0.729576793021612,1.3256989124290468,-0.15082959308813304,-2.774790594683026
0.19883248675557968,0,0.16173669132201265,0.20729076866992432,0.4893647251478018,1.224486611190884,-0.21932287356894184,2.0623884095172613
0.3336970239798734,-1,-0.5046829283979312,-1.194754412027723,2.3378734784486292,-0.06556481098900874,-0.05269526726502769,-0.1461269162511876
-0.43926848425186765,1,-0.09406716433021102,0.6854026564596094,1.3330523883379177,-0.509474777763764,-0.7994841350798826,1.176160483371802
2.329941450103427,-1,-1.17384822482284,0.4891755638819202,-0.7362691744196784,1.0003720943982986,1.1197739429051103,2.0291456520462376
0.4835195667870838,0,0.15451124344309436,-1.1045950194086342,0.010282040356888273,-0.8797234312448576,-0.46327168853354184,-1.7992772885999675
1.2941928361771613,1,-1.1557464347893163,0.5312209957042933,0.8731127516138923,0.47510884426756655,-0.46033060347523846,2.5575583894983582
1.9800135470412252,-1,-1.3347240773455895,0.6505559069847933,-0.31734486969250436,0.8048177149243316,-2.377756399459732,-1.5944381775474759
-0.7484390408245054,0,1.3683424721630697,0.7452083539321744,-0.24984874203447513,1.5963540754038656,0.4914571132870746,3.2030742319272036
-1.8475268514838041,-1,1.7954708259421484,1.069352831869438,-0.26081278809128217,0.7124419928751766,0.6166325860468282,1.0855585971585051
1.2059350309517205,-1,1.1794706801274184,0.9425882678561839,-0.19056972716821569,1.061662225762986,-0.8672478782448269,2.331838599285266
-1.6374471402165744,-1,0.013598757425023918,-0.47664117164587255,-0.07534391863642811,0.3755814056828427,0.8202364427221385,-1.9800156246688694
-1.2599003567244758,0,0.5742469309015727,0.29074315508184423,-0.6651573988724899,-1.8646243919696193,-2.4875512052660658,-5.412243266849234
1.3645273378920542,2,-1.2949905536673882,-3.1267251007529726,0.11146887729079098,1.2617822123627749,-0.1008206466393665,0.2152421264858927
-0.5950162048574734,1,-0.23311365609716195,0.27226860111930556,-0.2684829436047531,1.2141839657825924,0.6975603823822735,2.087400144724783
-0.8696595176252848,-1,0.956387366020118,-0.27936712710123074,1.159946743503649,-0.8631861511752924,-1.0742762574665523,-1.970154943844593
-0.0007749388696355124,-1,1.2286172832138078,1.8772388968185778,-0.15041492718715507,-0.0988476380398889,-1.0543300090770127,0.8014886668586938
-1.5505250274126299,0,-0.38446924790228726,-0.033394506774882045,-0.34966993249920053,0.9640488925528868,-1.1694787730780367,-2.5234885951141495
0.9790791679179633,0,1.06411508453796,1.1272188848342033,0.6332529907745476,0.018349984744862633,1.1027540162257112,4.924770129035248
